% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV646
% Time: 2026/02/02 11:50:48
% Demod 1 Sample X, /dev646/demods/0/sample.X
% Demod 1 Sample Y, /dev646/demods/0/sample.Y
% Frequency (Hz); Demod 1 Sample X  Amplitude (V); Demod 1 Sample Y  Amplitude (V)
23139.20990076176; -0.000619493260129; -0.00910432411005
23143.61707002317; -0.000625842512208; -0.00913721531577
23148.02423928458; -0.00063191384523; -0.00916984755039
23152.43140854599; -0.000637785386083; -0.00920353847563
23156.8385778074; -0.000642320532183; -0.00923734558931
23161.24574706881; -0.000649173892404; -0.00927161317673
23165.65291633023; -0.000655625174175; -0.00930480320342
23170.06008559163; -0.000660992165572; -0.00934102929243
23174.46725485304; -0.00066798208321; -0.00937585883359
23178.87442411446; -0.000674425926567; -0.0094111898914
23183.28159337586; -0.000680493408457; -0.00944802297864
23187.68876263728; -0.000687058575474; -0.00948499444409
23192.09593189869; -0.000694294750716; -0.00952171673883
23196.5031011601; -0.000701999898135; -0.00955915901387
23200.91027042151; -0.000709642745431; -0.00959748597727
23205.31743968292; -0.000715749631732; -0.00963682533956
23209.72460894433; -0.000723100946545; -0.0096763056134
23214.13177820574; -0.000731306110894; -0.0097178686863
23218.53894746715; -0.000740736437711; -0.009761765113
23222.94611672856; -0.000750838582919; -0.0098117847907
23227.35328598997; -0.0007563489486; -0.00985487959107
23231.76045525138; -0.000763739280664; -0.00989874188813
23236.16762451279; -0.000773271219937; -0.00994067186836
23240.5747937742; -0.000780263534686; -0.00998480075531
23244.98196303561; -0.000790853011411; -0.0100275447941
23249.38913229702; -0.000799383731037; -0.0100736644876
23253.79630155843; -0.000808262267875; -0.0101174753201
23258.20347081984; -0.000818646478199; -0.0101642294339
23262.61064008125; -0.00082687695668; -0.0102106773288
23267.01780934266; -0.000836965320151; -0.0102576583973
23271.42497860407; -0.000847552209146; -0.0103061746616
23275.83214786548; -0.000857774871849; -0.0103549405533
23280.2393171269; -0.000868699094367; -0.0104044765829
23284.6464863883; -0.000880127106254; -0.0104553024782
23289.05365564972; -0.000891195836611; -0.0105058201592
23293.46082491113; -0.000902049566273; -0.0105588340917
23297.86799417254; -0.000914097218034; -0.0106107043053
23302.27516343395; -0.000926699194425; -0.0106642486816
23306.68233269536; -0.000940420852388; -0.0107169365762
23311.08950195677; -0.00095182387284; -0.0107726898241
23315.49667121818; -0.000965072427029; -0.0108293008497
23319.90384047959; -0.00097862965133; -0.0108864788942
23324.311009741; -0.000991463044266; -0.0109448597622
23328.71817900241; -0.0010053055125; -0.0110035049947
23333.12534826382; -0.00102108819429; -0.0110637592288
23337.53251752523; -0.00103615608437; -0.0111247843316
23341.93968678664; -0.00104945059914; -0.0111871458041
23346.34685604805; -0.00106657099978; -0.0112489236992
23350.75402530946; -0.0010831180849; -0.0113123982115
23355.16119457087; -0.00109974436423; -0.0113763946718
23359.56836383228; -0.0011156783661; -0.0114426366905
23363.97553309369; -0.00113393970516; -0.0115104725535
23368.3827023551; -0.00115200710305; -0.0115800622644
23372.78987161651; -0.0011707051342; -0.0116492590492
23377.19704087792; -0.00118903284928; -0.0117199438364
23381.60421013934; -0.00120935601378; -0.0117919347746
23386.01137940074; -0.00122840070089; -0.0118652338044
23390.41854866216; -0.00125094878472; -0.0119385983369
23394.82571792357; -0.00127224152818; -0.0120146824084
