% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV646
% Time: 2025/12/02 11:55:38
% Demod 1 Sample X, /dev646/demods/0/sample.X
% Demod 1 Sample Y, /dev646/demods/0/sample.Y
% Frequency (Hz); Demod 1 Sample X  Amplitude (V); Demod 1 Sample Y  Amplitude (V)
19720.13089667246; -0.000881618244531; -0.00994517005355
19726.47925471983; -0.000884609959835; -0.00995062601006
19732.8276127672; -0.00088646135681; -0.00995649585858
19739.17597081457; -0.000890215417494; -0.00996279876561
19745.52432886193; -0.000892095283568; -0.00996867821804
19751.8726869093; -0.000895609774513; -0.00997432866773
19758.22104495667; -0.000898605980036; -0.00998100007473
19764.56940300404; -0.000900699652096; -0.00998633027983
19770.9177610514; -0.000902927946314; -0.00999301396655
19777.26611909877; -0.000906317619394; -0.00999882179679
19783.61447714614; -0.000908983493187; -0.0100047246545
19789.96283519351; -0.00091228474754; -0.0100112883682
19796.31119324087; -0.00091575602802; -0.0100164458182
19802.65955128824; -0.000917797092633; -0.0100218745814
19809.00790933561; -0.000919992738461; -0.0100298932766
19815.35626738297; -0.000923343663448; -0.0100340540566
19821.70462543034; -0.000927074445337; -0.010041768024
19828.05298347771; -0.000929822099377; -0.0100468088197
19834.40134152507; -0.000933573168095; -0.0100536852491
19840.74969957244; -0.000935231161684; -0.0100590440197
19847.09805761981; -0.000939226123048; -0.0100652734913
19853.44641566718; -0.000943053840017; -0.0100714131633
19859.79477371454; -0.000943875384552; -0.0100765627952
19866.14313176191; -0.000948853772153; -0.0100826868166
19872.49148980928; -0.000951044030211; -0.0100877321356
19878.83984785665; -0.000954844803871; -0.0100939874959
19885.18820590401; -0.000958404531156; -0.0101014572368
19891.53656395138; -0.000961572797989; -0.0101091221341
19897.88492199875; -0.000965231008992; -0.0101141708153
19904.23328004612; -0.000967472494169; -0.0101207559938
19910.58163809348; -0.000969923493653; -0.0101264457128
19916.92999614085; -0.000974791765062; -0.0101331082033
19923.27835418822; -0.000977038317465; -0.0101382868936
19929.62671223559; -0.000980650456423; -0.0101449897822
19935.97507028295; -0.000983778753223; -0.0101505606411
19942.32342833032; -0.000987352842175; -0.010158287088
19948.67178637769; -0.000990748531342; -0.0101633201321
19955.02014442505; -0.000993953889398; -0.0101694754407
19961.36850247242; -0.000997348932633; -0.0101751747388
19967.71686051979; -0.00100039833061; -0.0101814981837
19974.06521856716; -0.00100261868833; -0.0101877088803
19980.41357661452; -0.00100752110746; -0.0101940936242
19986.76193466189; -0.00101027146138; -0.0102008251372
19993.11029270926; -0.0010144780417; -0.0102063175701
19999.45865075662; -0.00101704695287; -0.0102116829956
20005.80700880399; -0.00102181192942; -0.0102191968834
20012.15536685136; -0.00102494694185; -0.0102256693782
20018.50372489872; -0.00102769173016; -0.0102315525004
20024.85208294609; -0.00103260464444; -0.0102377981794
20031.20044099346; -0.00103565219585; -0.0102451574738
20037.54879904083; -0.0010393323644; -0.0102514243383
20043.89715708819; -0.00104323292418; -0.0102578616396
20050.24551513556; -0.00104721302149; -0.0102641841071
20056.59387318293; -0.00105015203296; -0.0102696010993
20062.9422312303; -0.00105463815536; -0.0102767473235
20069.29058927767; -0.00105841486659; -0.0102827287937
20075.63894732503; -0.00106209727687; -0.0102887733217
20081.9873053724; -0.00106621351212; -0.0102952113008
20088.33566341977; -0.0010701151123; -0.0103014852713
20094.68402146713; -0.00107348034411; -0.0103087047313
20101.0323795145; -0.00107707651076; -0.01031569249
20107.38073756187; -0.00108034479234; -0.0103221810966
20113.72909560924; -0.00108431825555; -0.01032750426
20120.0774536566; -0.0010889116461; -0.0103342890413
20126.42581170397; -0.00109162734199; -0.0103411724965
20132.77416975134; -0.00109745922612; -0.0103478719782
20139.1225277987; -0.00110197259298; -0.0103541380507
20145.47088584607; -0.00110553983314; -0.0103606510152
20151.81924389344; -0.00110927051657; -0.0103668095887
20158.16760194081; -0.00111502233071; -0.0103733973706
20164.51595998817; -0.00111713486381; -0.010379655713
20170.86431803554; -0.00112133488726; -0.0103868141982
20177.21267608291; -0.00112527775542; -0.010394414587
20183.56103413027; -0.0011296146636; -0.0103992273526
20189.90939217764; -0.00113385305853; -0.0104056697256
20196.25775022501; -0.00113814244726; -0.0104125851748
20202.60610827238; -0.00114287643621; -0.0104195232621
20208.95446631974; -0.00114645232488; -0.0104264628925
20215.30282436711; -0.00115034832721; -0.0104316458882
20221.65118241448; -0.00115639943487; -0.0104393209017
20227.99954046185; -0.00116010899645; -0.0104458457886
20234.34789850921; -0.00116511865204; -0.0104521186708
20240.69625655658; -0.00116754275968; -0.0104590973747
20247.04461460395; -0.00117218200904; -0.0104654585782
20253.39297265132; -0.00117725640001; -0.0104730814752
20259.74133069868; -0.00118171177297; -0.0104786759896
20266.08968874605; -0.00118646707869; -0.0104852940244
20272.43804679342; -0.0011915400868; -0.0104920495783
20278.78640484078; -0.00119665553367; -0.0104994241702
20285.13476288815; -0.00119991377394; -0.0105050100715
20291.48312093552; -0.00120540937587; -0.0105130828232
20297.83147898289; -0.00120958955066; -0.0105187333858
20304.17983703025; -0.00121433885329; -0.0105250950579
20310.52819507762; -0.00121833528244; -0.0105316729512
20316.87655312499; -0.00122395005962; -0.0105397396265
20323.22491117235; -0.00122779329566; -0.0105470576735
20329.57326921972; -0.0012335588353; -0.0105529668807
20335.92162726709; -0.00123802236745; -0.0105590036315
20342.26998531446; -0.00124331035764; -0.0105676315272
20348.61834336182; -0.00124808885276; -0.0105736699007
20354.96670140919; -0.00125360414667; -0.0105806505675
20361.31505945656; -0.00125876660083; -0.0105868814707
20367.66341750393; -0.00126121034905; -0.0105933503646
20374.01177555129; -0.00126886296149; -0.0106007491408
20380.36013359866; -0.00127365140037; -0.0106063553991
20386.70849164603; -0.0012783450659; -0.0106142141383
20393.0568496934; -0.00128386406308; -0.0106202615913
20399.40520774076; -0.00128776661713; -0.0106274279155
20405.75356578813; -0.00129409495398; -0.0106344412948
20412.1019238355; -0.00129836881296; -0.0106404316556
20418.45028188286; -0.0013038720573; -0.0106480208236
20424.79863993023; -0.00130974691151; -0.0106554217101
20431.1469979776; -0.00131558200477; -0.0106613906531
20437.49535602497; -0.00132036879378; -0.0106683052277
20443.84371407233; -0.001326529644; -0.010675067125
20450.1920721197; -0.00133128537319; -0.0106827341024
20456.54043016707; -0.0013370642881; -0.0106884028762
20462.88878821443; -0.00134328623151; -0.010695211486
20469.2371462618; -0.00134823073101; -0.0107036554111
20475.58550430917; -0.00135512950342; -0.0107096252725
20481.93386235654; -0.00135856636833; -0.0107182027991
20488.2822204039; -0.00136472259441; -0.0107233985898
20494.63057845127; -0.00136953391785; -0.0107315570217
20500.97893649864; -0.00137637439143; -0.0107382618999
20507.327294546; -0.00138258929974; -0.0107456396038
20513.67565259337; -0.00138765282994; -0.0107519232693
20520.02401064074; -0.00139372673915; -0.0107588589791
20526.37236868811; -0.00139954610572; -0.0107655896434
20532.72072673548; -0.00140510729044; -0.0107744966112
20539.06908478284; -0.00141088452463; -0.0107793328743
20545.41744283021; -0.00141745953771; -0.0107873962196
20551.76580087758; -0.0014232716881; -0.0107951426841
20558.11415892495; -0.00142888530918; -0.010800680303
20564.46251697231; -0.00143550985697; -0.0108078792605
20570.81087501968; -0.00144125362438; -0.0108145936621
20577.15923306705; -0.00144777418976; -0.0108212175074
20583.50759111441; -0.00145505903178; -0.0108284105923
20589.85594916178; -0.00145959414057; -0.0108354865617
20596.20430720915; -0.00147734096071; -0.0108410972714
20602.55266525651; -0.00148289142881; -0.010847539441
20608.90102330388; -0.0014885339867; -0.0108544677592
20615.24938135125; -0.001495538267; -0.0108618445183
20621.59773939862; -0.00150175753545; -0.0108693312457
20627.94609744598; -0.00150749547762; -0.0108755529753
20634.29445549335; -0.00151422890005; -0.0108795158292
20640.64281354072; -0.00152197142969; -0.0108846176235
20646.99117158808; -0.0015271316099; -0.0108926705459
20653.33952963545; -0.00153514702384; -0.0108989284126
20659.68788768282; -0.00154190766989; -0.0109063115227
20666.03624573019; -0.00154760158027; -0.0109131234008
20672.38460377755; -0.00155459969141; -0.0109209030788
20678.73296182492; -0.00156100259503; -0.0109282836908
20685.08131987229; -0.00156929246205; -0.0109340727173
20691.42967791966; -0.00157670329487; -0.0109417472701
20697.77803596703; -0.00158347157903; -0.0109487270837
20704.12639401439; -0.00158952926985; -0.0109563966822
20710.47475206176; -0.00159630365664; -0.0109622251512
20716.82311010913; -0.00160333432801; -0.0109697578124
20723.17146815649; -0.00161120744007; -0.0109777359784
20729.51982620386; -0.00161889587925; -0.0109829663026
20735.86818425123; -0.00162489532893; -0.0109917101636
20742.2165422986; -0.00163210262838; -0.0109986540985
20748.56490034596; -0.00163983371063; -0.0110047147739
20754.91325839333; -0.00164745696926; -0.0110121516773
20761.2616164407; -0.00165402195766; -0.0110184084733
20767.60997448806; -0.00166330084538; -0.0110265916044
20773.95833253543; -0.00166812678157; -0.0110340716382
20780.3066905828; -0.00167827642161; -0.0110407033461
20786.65504863016; -0.0016857726005; -0.0110485210587
20793.00340667753; -0.00169301919212; -0.0110546948021
20799.3517647249; -0.00170089488729; -0.0110623094548
20805.70012277227; -0.0017087407375; -0.011069365976
20812.04848081963; -0.00171631276709; -0.0110767216496
