% Module: Sweep, ID: c0p1t8p1cfm0
% Devices: DEV646
% Time: 2026/02/02 14:28:29
% Demod 1 Sample X, /dev646/demods/0/sample.X
% Demod 1 Sample Y, /dev646/demods/0/sample.Y
% Frequency (Hz); Demod 1 Sample X  Amplitude (V); Demod 1 Sample Y  Amplitude (V)
22983.10381087502; -0.00066913734337; -0.00907686098776
22987.24015898685; -0.000676680296697; -0.00910988529577
22991.37650709867; -0.000681424384173; -0.00914007468941
22995.51285521049; -0.000688704013114; -0.00917129776031
22999.64920332232; -0.000694474507751; -0.00920128282579
23003.78555143414; -0.000701745542569; -0.0092339310181
23007.92189954597; -0.000710548942793; -0.00926607262385
23012.05824765779; -0.000716121984833; -0.00930151278637
23016.19459576962; -0.000720592157156; -0.00933615829259
23020.33094388144; -0.00072899542865; -0.0093700772101
23024.46729199327; -0.000735727791215; -0.00940509825809
23028.60364010509; -0.000743460784572; -0.00944059709137
23032.73998821692; -0.000749925366456; -0.00947515615444
23036.87633632874; -0.000757726746023; -0.00950997182709
23041.01268444056; -0.000766081252203; -0.00954715942556
23045.14903255239; -0.000773820304261; -0.00958335646708
23049.28538066421; -0.000781869309989; -0.00962091335369
23053.42172877604; -0.000789943600695; -0.00965816925968
23057.55807688786; -0.000798957339469; -0.00969599106431
23061.69442499968; -0.000807892425425; -0.00973436545501
23065.83077311151; -0.000816089348733; -0.00977341302665
23069.96712122334; -0.000825160668871; -0.00981153196838
23074.10346933516; -0.000834484528855; -0.00985318927494
23078.23981744699; -0.000843767280175; -0.00989339866107
23082.37616555881; -0.000853230644773; -0.00993475872476
23086.51251367063; -0.000862397542817; -0.00997601508588
23090.64886178246; -0.000873242212042; -0.0100182907672
23094.78520989428; -0.000882600122899; -0.0100613958971
23098.92155800611; -0.000893164450572; -0.010106166697
23103.05790611793; -0.000903346775312; -0.0101493566232
23107.19425422975; -0.000914419526957; -0.0101927029847
23111.33060234158; -0.000925277330601; -0.010239299645
23115.4669504534; -0.000936954629519; -0.0102851993093
23119.60329856523; -0.000948363917907; -0.0103312672579
23123.73964667706; -0.000960373359736; -0.0103790695445
23127.87599478888; -0.000972483580854; -0.0104269184028
23132.0123429007; -0.000984822138164; -0.0104747917779
23136.14869101253; -0.00100090392808; -0.0105207736217
23140.28503912435; -0.00101120609554; -0.0105730497601
23144.42138723618; -0.00102544629647; -0.0106231187311
23148.557735348; -0.00103809870619; -0.0106752536872
23152.69408345982; -0.0010524310946; -0.0107269220832
23156.83043157165; -0.00106774426612; -0.0107799372103
23160.96677968347; -0.00108130562463; -0.010833188276
23165.1031277953; -0.00109625457233; -0.0108891202643
23169.23947590712; -0.0011113086183; -0.0109439908579
23173.37582401895; -0.0011285778036; -0.0110015905553
23177.51217213077; -0.00114359589382; -0.0110574773696
23181.6485202426; -0.00116052501187; -0.0111165069627
23185.78486835442; -0.00117742605798; -0.0111746253348
23189.92121646625; -0.00119568257235; -0.0112359110153
23194.05756457807; -0.00121422364356; -0.0112958588584
23198.19391268989; -0.00123244624229; -0.0113572773534
23202.33026080172; -0.00125155699874; -0.0114207855421
23206.46660891354; -0.00127034524387; -0.0114853270949
23210.60295702537; -0.00129073392508; -0.0115492062768
23214.73930513719; -0.00131133003095; -0.0116161356693
23218.87565324902; -0.00133270577837; -0.0116830610543
23223.01200136084; -0.00135403270594; -0.0117510492112
23227.14834947267; -0.00137707323913; -0.0118207575456
23231.28469758449; -0.00139896386054; -0.0118933450667
23235.42104569632; -0.0014224162957; -0.0119652900556
23239.55739380814; -0.00144694950672; -0.0120374220252
23243.69374191996; -0.00147196471049; -0.012111861566
23247.83009003179; -0.00149807113081; -0.0121891846106
23251.96643814361; -0.00152357152692; -0.0122669107482
23256.10278625544; -0.00155053682369; -0.0123458325072
23260.23913436726; -0.00157929649662; -0.0124260126288
23264.37548247908; -0.00160787051128; -0.0125082083239
23268.51183059091; -0.00163796013303; -0.0125917901037
23272.64817870273; -0.00166851494228; -0.0126768282469
23276.78452681456; -0.0017000196873; -0.0127622065455
23280.92087492639; -0.0017323988176; -0.0128514834188
23285.05722303821; -0.00176606848531; -0.0129406760489
23289.19357115003; -0.00180133880717; -0.0130323901552
23293.32991926186; -0.00183697378949; -0.013125971263
23297.46626737368; -0.00187528230662; -0.0132221749979
23301.60261548551; -0.00191209301393; -0.0133190647197
23305.73896359733; -0.00195145716011; -0.013417380748
23309.87531170915; -0.00199256223614; -0.0135192265896
23314.01165982098; -0.00203642842926; -0.0136209292411
23318.1480079328; -0.00207983197521; -0.0137279020111
23322.28435604463; -0.00212413605851; -0.0138353650628
23326.42070415645; -0.00217102773288; -0.0139462930902
23330.55705226828; -0.00221994821806; -0.0140575535306
23334.6934003801; -0.00227078021278; -0.0141724721323
23338.82974849193; -0.00232265864363; -0.0142896081302
23342.96609660375; -0.00237705057294; -0.0144108496344
23347.10244471558; -0.00243357402516; -0.0145316580743
23351.2387928274; -0.00249215230757; -0.0146577864759
23355.37514093922; -0.00255253524352; -0.0147867163318
23359.51148905105; -0.00261499870273; -0.0149168688769
23363.64783716287; -0.00268106227657; -0.0150514685982
23367.7841852747; -0.0027487308557; -0.0151887046179
23371.92053338652; -0.00281892807466; -0.0153286673726
23376.05688149835; -0.00289263507188; -0.0154714539115
23380.19322961017; -0.00296901360789; -0.0156187111031
23384.329577722; -0.00304886888393; -0.0157695823334
23388.46592583382; -0.00313198369595; -0.0159244529834
23392.60227394565; -0.00321683545916; -0.016082374007
23396.73862205747; -0.0033083248135; -0.0162435252828
23400.87497016929; -0.0034028904285; -0.0164091492735
